Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
1314,A Walk in the Woods,37461274,29504281,7956993,2015.csv,2015,0.7875941699153104,0.21240583008468958
1315,Sarileru Neekevvaru,37389889,821000,36568889,2020.csv,2020,0.021957807898279665,0.9780421921017204
1316,Pain and Glory,37359689,4567338,32792351,2019.csv,2019,0.12225310547954508,0.877746894520455
1317,Snowden,37357216,21587519,15769697,2016.csv,2016,0.5778674460109662,0.4221325539890339
1318,Home Again,37270721,27020284,10250437,2017.csv,2017,0.7249734718037786,0.27502652819622136
1319,"Like Father, Like Son",37170163,334616,36835547,2013.csv,2013,0.009002274216553745,0.9909977257834462
1320,A Witness Out of the Blue,37092694,0,37092694,2019.csv,2019,0.0,1.0
1321,Till The End Of The World,37013733,118660,36895073,2018.csv,2018,0.003205837141582018,0.9967941628584179
1322,Rurouni Kenshin: Final Chapter Part I - The Final,36964978,0,36964978,2021.csv,2021,0.0,1.0
1323,2.0,36945969,4152000,32793969,2018.csv,2018,0.11238032490093845,0.8876196750990616
1324,Devil's Due,36921560,15821461,21100099,2014.csv,2014,0.42851550692874296,0.571484493071257
1325,Ex Machina,36869414,25442958,11426456,2015.csv,2015,0.6900830590906598,0.3099169409093402
1326,The Adventurers,36796816,216556,36580260,2017.csv,2017,0.0058851831093211975,0.9941148168906788
1327,New Interpretation Records of the Three Kingdoms,36747486,0,36747486,2020.csv,2020,0.0,1.0
1328,Burnt,36606743,13651946,22954797,2015.csv,2015,0.3729352813496683,0.6270647186503318
1329,The Intruder,36599361,35419122,1180239,2019.csv,2019,0.9677524697767265,0.03224753022327357
1330,The Priests,36577134,185093,36392041,2015.csv,2015,0.005060347265042691,0.9949396527349573
1331,The Tower,36512327,0,36512327,2012.csv,2012,0.0,1.0
1332,Detective Conan: Private Eye in the Distant Sea,36324232,0,36324232,2013.csv,2013,0.0,1.0
1333,A Most Wanted Man,36233517,17237855,18995662,2014.csv,2014,0.4757433566275115,0.5242566433724886
1334,Nobunaga Concerto: The Movie,36187594,0,36187594,2016.csv,2016,0.0,1.0
1335,Dügün Dernek,36185741,0,36185741,2013.csv,2013,0.0,1.0
1336,The Confidence Man JP: Princess,36109913,0,36109913,2020.csv,2020,0.0,1.0
1337,The Door Lock,36100000,0,36100000,2021.csv,2021,0.0,1.0
1338,Nothing to Lose,36075317,1016188,35059129,2018.csv,2018,0.028168512005036575,0.9718314879949634
1339,T-34,35950901,0,35950901,2018.csv,2018,0.0,1.0
1340,Kundo: Age of the Rampant,35941291,280958,35660333,2014.csv,2014,0.00781713711953196,0.9921828628804681
1341,Doraemon the Movie: The New Records of Nobita's Spaceblazer 2014 Re-release,35861856,0,35861856,2014.csv,2014,0.0,1.0
1342,Conquest 1453,35797045,35730,35761315,2012.csv,2012,0.0009981270800425008,0.9990018729199575
1343,The New Adventures of Aladdin,35771820,0,35771820,2015.csv,2015,0.0,1.0
1344,Heidi,35755670,0,35755670,2015.csv,2015,0.0,1.0
1345,"Tad, the Lost Explorer, and the Secret of King Midas",35704046,5874,35698172,2017.csv,2017,0.00016451916962016014,0.9998354808303799
1346,Hostiles,35669017,29819114,5849903,2017.csv,2017,0.835994835517895,0.164005164482105
1347,The Terror Live,35659824,0,35659824,2013.csv,2013,0.0,1.0
1348,Good Deeds,35579177,35025791,553386,2012.csv,2012,0.9844463518647438,0.015553648135256191
1349,The Queen's Corgi,35515687,0,35515687,2019.csv,2019,0.0,1.0
1350,Mia and the White Lion,35487190,399471,35087719,2018.csv,2018,0.011256766173934877,0.9887432338260651
1351,Arbitrage,35485056,7919574,27565482,2012.csv,2012,0.22318054112694652,0.7768194588730535
1352,Hide and Seek,35461505,0,35461505,2013.csv,2013,0.0,1.0
1353,Room,35401758,14677654,20724104,2015.csv,2015,0.4146024047732319,0.5853975952267682
1354,Namiya,35351623,70814,35280809,2017.csv,2017,0.0020031329254670996,0.997996867074533
1355,Eye in the Sky,35259653,18704595,16555058,2016.csv,2016,0.5304815393390286,0.46951846066097136
1356,Les Tuche 2: The American Dream,35210425,0,35210425,2016.csv,2016,0.0,1.0
1357,Destiny: The Tale of Kamakura,35166640,0,35166640,2017.csv,2017,0.0,1.0
1358,The Girl in the Spider's Web,35164920,14841338,20323582,2018.csv,2018,0.42204953118050603,0.577950468819494
1359,The Liquidator,35046130,0,35046130,2017.csv,2017,0.0,1.0
1360,Welcome to the North,34995189,0,34995189,2012.csv,2012,0.0,1.0
1361,I Fell in Love Like a Flower Bouquet,34975905,0,34975905,2021.csv,2021,0.0,1.0
1362,Blind Detective,34958596,0,34958596,2013.csv,2013,0.0,1.0
1363,When Marnie Was There,34949567,561085,34388482,2014.csv,2014,0.016054133088401354,0.9839458669115987
1364,The Hate U Give,34934009,29719483,5214526,2018.csv,2018,0.8507321046376326,0.14926789536236737
1365,Lost and Love,34930177,188817,34741360,2015.csv,2015,0.005405555202311171,0.9945944447976889
1366,Secret in Their Eyes,34854990,20180155,14674835,2015.csv,2015,0.578974631752871,0.42102536824712905
1367,"Dad, Where Are We Going 2",34840000,0,34840000,2015.csv,2015,0.0,1.0
1368,Chimpanzee,34823764,28972764,5851000,2012.csv,2012,0.8319825507661952,0.16801744923380482
1369,Kidnap,34814102,30971040,3843062,2017.csv,2017,0.8896119164584513,0.11038808354154876
1370,Doraemon: Nobita and the Space Heroes,34811747,0,34811747,2015.csv,2015,0.0,1.0
1371,Broken City,34737199,19701164,15036035,2013.csv,2013,0.5671488941868917,0.4328511058131083
1372,Endless Love,34718173,23438250,11279923,2014.csv,2014,0.6751003285800782,0.32489967141992177
1373,The Man Standing Next,34664900,113527,34551373,2020.csv,2020,0.003274984205925879,0.9967250157940741
1374,Alex Cross,34618867,25888412,8730455,2012.csv,2012,0.7478122262060165,0.2521877737939835
1375,R.A.I.D. Special Unit,34598750,0,34598750,2017.csv,2017,0.0,1.0
1376,Salmon Fishing in the Yemen,34564651,9047981,25516670,2012.csv,2012,0.2617697774526929,0.7382302225473071
1377,Haywire,34513760,18942396,15571364,2012.csv,2012,0.548836058430029,0.4511639415699709
1378,Steve Jobs,34441873,17766658,16675215,2015.csv,2015,0.515844710303647,0.484155289696353
1379,Adventures in Zambezia,34428345,0,34428345,2012.csv,2012,0.0,1.0
1380,My Mom is a Character 3,34360029,0,34360029,2020.csv,2020,0.0,1.0
1381,Warrior of the Hornor,34291831,0,34291831,2019.csv,2019,0.0,1.0
1382,Victor Frankenstein,34227298,5775076,28452222,2015.csv,2015,0.16872719546836562,0.8312728045316343
1383,The House,34184504,25584504,8600000,2017.csv,2017,0.748424022767743,0.25157597723225705
1384,Cirque du Soleil: Worlds Away,34153101,12512862,21640239,2012.csv,2012,0.36637557450493297,0.633624425495067
1385,The Battle: Roar to Victory,34148707,0,34148707,2019.csv,2019,0.0,1.0
1386,Black & White: The Dawn of Justice,34146896,0,34146896,2014.csv,2014,0.0,1.0
1387,The Bad Guys: The Movie,34024386,166972,33857414,2019.csv,2019,0.004907421400638942,0.9950925785993611
1388,"My Love, Don't Cross That River",34012261,0,34012261,2014.csv,2014,0.0,1.0
1389,Malignant,33991791,13391791,20600000,2021.csv,2021,0.39397132678298713,0.6060286732170129
1390,The Witness,33963557,418063,33545494,2015.csv,2015,0.012309164202088727,0.9876908357979113
1391,Doraemon the Movie: Nobita's New Dinosaur,33942341,0,33942341,2020.csv,2020,0.0,1.0
1392,The Good Liar,33856058,17156058,16700000,2019.csv,2019,0.5067352495674482,0.49326475043255186
1393,Don't Go Breaking My Heart 2,33801759,0,33801759,2014.csv,2014,0.0,1.0
1394,The Art of Racing in the Rain,33766787,26395642,7371145,2019.csv,2019,0.7817042823766442,0.21829571762335576
1395,I Want to Eat Your Pancreas,33748006,277019,33470987,2017.csv,2017,0.008208455338072419,0.9917915446619275
1396,Deliver Us from Evil,33718703,0,33718703,2020.csv,2020,0.0,1.0
1397,Nobody's Fool,33705333,31713110,1992223,2018.csv,2018,0.9408929441521909,0.05910705584780901
1398,Three Heroes on Distant Shores,33674759,0,33674759,2012.csv,2012,0.0,1.0
1399,Bloodshot,33542457,12561824,20980633,2020.csv,2020,0.37450518308781017,0.6254948169121898
1400,2016: Obama's America,33449086,33449086,0,2012.csv,2012,1.0,0.0
1401,Get on Up,33448971,30703100,2745871,2014.csv,2014,0.9179086555457865,0.08209134445421355
1402,The Perks of Being a Wallflower,33384127,17742948,15641179,2012.csv,2012,0.5314785676438386,0.46852143235616134
1403,Girls,33325338,0,33325338,2014.csv,2014,0.0,1.0
1404,Perfect Strangers,33262366,1014507,32247859,2017.csv,2017,0.03050014541960124,0.9694998545803988
1405,Project Almanac,33213241,22348241,10865000,2015.csv,2015,0.6728714310054836,0.32712856899451637
1406,Bharat,33185983,2971549,30214434,2019.csv,2019,0.08954229259986062,0.9104577074001394
1407,Baaghi 2,33139063,1319579,31819484,2018.csv,2018,0.039819442088631175,0.9601805579113688
1408,Lockout,32948113,14326864,18621249,2012.csv,2012,0.43483109336185655,0.5651689066381435
1409,Inside Llewyn Davis,32935319,13235319,19700000,2013.csv,2013,0.40185792644060925,0.5981420735593908
1410,Sleepless,32917353,20783704,12133649,2017.csv,2017,0.6313905009312262,0.3686094990687738
1411,Brightburn,32893421,17300439,15592982,2019.csv,2019,0.5259543846169117,0.4740456153830883
1412,Serial Teachers,32849727,0,32849727,2013.csv,2013,0.0,1.0
1413,Hindi Medium,32841493,0,32841493,2017.csv,2017,0.0,1.0
1414,Bait,32813407,0,32813407,2012.csv,2012,0.0,1.0
1415,The Crossing,32806475,0,32806475,2014.csv,2014,0.0,1.0
1416,Fly Me to the Saitama,32802347,0,32802347,2019.csv,2019,0.0,1.0
1417,Old Boys: The Way of the Dragon,32800000,0,32800000,2014.csv,2014,0.0,1.0
1418,Big Red Envelope,32800000,0,32800000,2021.csv,2021,0.0,1.0
1419,Steel Rain,32783733,0,32783733,2017.csv,2017,0.0,1.0
1420,Part of Me,32726956,25326071,7400885,2012.csv,2012,0.7738596586862524,0.2261403413137476
1421,Mud,32613173,21590086,11023087,2013.csv,2013,0.6620050738393348,0.3379949261606652
1422,BTS Permission to Dance on Stage - Seoul: Live Viewing,32600000,6840000,25760000,2022.csv,2022,0.2098159509202454,0.7901840490797546
1423,The Hurricane Heist,32517248,6115825,26401423,2018.csv,2018,0.18807941557661953,0.8119205844233804
1424,Midsummer's Equation,32514549,0,32514549,2013.csv,2013,0.0,1.0
1425,Nameless Gangster: Rules of the Time,32472645,0,32472645,2012.csv,2012,0.0,1.0
1426,UglyDolls,32450241,20150241,12300000,2019.csv,2019,0.6209581309426947,0.3790418690573053
1427,Movie 43,32438988,8840453,23598535,2012.csv,2012,0.2725255485775327,0.7274744514224674
1428,The House That Never Dies II,32433588,0,32433588,2017.csv,2017,0.0,1.0
1429,Stuber,32390945,22370452,10020493,2019.csv,2019,0.6906390659488323,0.3093609340511677
1430,Hit Me Anyone One More Time!,32333512,0,32333512,2019.csv,2019,0.0,1.0
1431,Kevin Hart: Let Me Explain,32318051,32244051,74000,2013.csv,2013,0.997710257960791,0.002289742039208986
1432,Pokémon,32293377,0,32293377,2013.csv,2013,0.0,1.0
1433,Masquerade Night,32287400,0,32287400,2021.csv,2021,0.0,1.0
1434,Seven Psychopaths,32226382,15024049,17202333,2012.csv,2012,0.4662034044032619,0.5337965955967381
1435,Somewhere Winter,32218990,0,32218990,2019.csv,2019,0.0,1.0
1436,Once Upon a Time in Hong Kong,32218874,0,32218874,2021.csv,2021,0.0,1.0
1437,Home Sweet Home,32178677,0,32178677,2021.csv,2021,0.0,1.0
1438,The After-Dinner Mysteries,32160741,0,32160741,2013.csv,2013,0.0,1.0
1439,The Kid Who Would Be King,32140970,16790790,15350180,2019.csv,2019,0.5224108046521309,0.4775891953478691
1440,Respect,32104126,24278399,7825727,2021.csv,2021,0.7562392136138514,0.24376078638614862
1441,Two Tigers,32001580,0,32001580,2019.csv,2019,0.0,1.0
1442,Os Dez Mandamentos - O Filme,31998251,0,31998251,2016.csv,2016,0.0,1.0
1443,Dilwale,31994323,4871263,27123060,2015.csv,2015,0.15225397955756087,0.8477460204424391
1444,Suffragette,31972096,4702420,27269676,2015.csv,2015,0.1470788777814254,0.8529211222185746
1445,The Floating Castle,31967471,0,31967471,2012.csv,2012,0.0,1.0
1446,The Neighbors,31949315,0,31949315,2012.csv,2012,0.0,1.0
1447,All About Me,31920159,0,31920159,2018.csv,2018,0.0,1.0
1448,Bounty Hunters,31918573,0,31918573,2016.csv,2016,0.0,1.0
1449,Bad Times at the El Royale,31882724,17839115,14043609,2018.csv,2018,0.5595229253309724,0.44047707466902764
1450,Tinker Bell and the Legend of the NeverBeast,31836701,0,31836701,2014.csv,2014,0.0,1.0
1451,The Dream Team,31822402,0,31822402,2012.csv,2012,0.0,1.0
1452,Self/less,31807156,12279691,19527465,2015.csv,2015,0.38606692783221486,0.6139330721677851
1453,Underdogs,31775719,0,31775719,2013.csv,2013,0.0,1.0
1454,Spring Breakers,31724284,14124284,17600000,2013.csv,2013,0.44521994570468476,0.5547800542953152
1455,Hunter Killer,31672678,15767460,15905218,2018.csv,2018,0.49782528651350544,0.5021747134864946
1456,New World,31670607,457806,31212801,2013.csv,2013,0.014455232891494628,0.9855447671085054
1457,Ae Dil Hai Mushkil,31668920,4264983,27403937,2016.csv,2016,0.1346740905594507,0.8653259094405493
1458,Anna,31626978,7743794,23883184,2019.csv,2019,0.2448477372703772,0.7551522627296228
1459,Super Troopers 2,31626386,30617396,1008990,2018.csv,2018,0.9680965760678442,0.03190342393215589
1460,The Four 3,31521335,0,31521335,2014.csv,2014,0.0,1.0
1461,Harry Potter and the Sorcerer's Stone 2020 Re-release,31501815,0,31501815,2020.csv,2020,0.0,1.0
1462,Son of a Rich,31421448,0,31421448,2019.csv,2019,0.0,1.0
1463,Assassination Classroom: The Graduation,31352921,0,31352921,2016.csv,2016,0.0,1.0
1464,What's in a Name?,31303580,8111,31295469,2012.csv,2012,0.00025910774422605975,0.9997408922557739
1465,101 Proposals,31283838,0,31283838,2013.csv,2013,0.0,1.0
1466,Tazza: The Hidden Card,31278476,251555,31026921,2014.csv,2014,0.008042431479078457,0.9919575685209215
1467,Perfect Strangers,31254929,0,31254929,2016.csv,2016,0.0,1.0
1468,Saving Mr. Wu,31222161,92696,31129465,2015.csv,2015,0.0029689168536412326,0.9970310831463588
1469,Honest Thief,31220247,14163574,17056673,2020.csv,2020,0.4536663018713465,0.5463336981286535
1470,The Invisible Guest,31191910,0,31191910,2017.csv,2017,0.0,1.0
1471,My Dear Liar,31177968,90545,31087423,2019.csv,2019,0.0029041340987969455,0.997095865901203
1472,Joyful Noise,31158113,30932113,226000,2012.csv,2012,0.9927466724316714,0.007253327568328673
1473,Mrs. Brown's Boys D'Movie,31116264,0,31116264,2014.csv,2014,0.0,1.0
1474,Premium Rush,31083599,20275446,10808153,2012.csv,2012,0.6522875938529512,0.3477124061470488
1475,The Wild Goose Lake,31064835,12573,31052262,2019.csv,2019,0.0004047341632427792,0.9995952658367572
1476,The Strangers: Prey at Night,31039126,24586708,6452418,2018.csv,2018,0.7921198554366512,0.20788014456334886
1477,This Is Not What I Expected,30996615,337670,30658945,2017.csv,2017,0.010893770174581966,0.9891062298254181
1478,Playing for Keeps,30962335,13103272,17859063,2012.csv,2012,0.42320038201253235,0.5767996179874677
1479,Rise of the Legend,30932534,0,30932534,2014.csv,2014,0.0,1.0
1480,Billy Lynn's Long Halftime Walk,30930984,1738477,29192507,2016.csv,2016,0.05620503376161586,0.9437949662383841
1481,Pandora,30896701,0,30896701,2016.csv,2016,0.0,1.0
1482,Gintama 2: Rules are Made to be Broken,30896653,0,30896653,2018.csv,2018,0.0,1.0
1483,The Unholy,30832137,15532137,15300000,2021.csv,2021,0.5037645298475418,0.4962354701524581
1484,Attack on Titan Part 1,30810658,449523,30361135,2015.csv,2015,0.014589853939503662,0.9854101460604964
1485,Winter's Tale,30800231,12600231,18200000,2014.csv,2014,0.40909534087585253,0.5909046591241475
1486,Norm of the North,30734502,17062499,13672003,2016.csv,2016,0.5551578157993254,0.44484218420067456
1487,A Man Called Ove,30692889,3479315,27213574,2015.csv,2015,0.11335899334858963,0.8866410066514103
1488,A Wedding Invitation,30665036,14350,30650686,2013.csv,2013,0.0004679596658552757,0.9995320403341448
1489,When the Bough Breaks,30658387,29747603,910784,2016.csv,2016,0.9702925010373181,0.02970749896268189
1490,Wild Tales,30642704,3106530,27536174,2014.csv,2014,0.10137910805782675,0.8986208919421732
1491,The Last Warrior,30618274,0,30618274,2017.csv,2017,0.0,1.0
1492,The Last Duel,30552111,10853945,19698166,2021.csv,2021,0.35526006697213164,0.6447399330278684
1493,The Four,30505808,0,30505808,2012.csv,2012,0.0,1.0
1494,Licorice Pizza,30487210,17094694,13392516,2021.csv,2021,0.560716903908229,0.43928309609177096
1495,Like a Boss,30399490,22169514,8229976,2020.csv,2020,0.7292725634541896,0.2707274365458105
1496,S Storm,30381402,0,30381402,2016.csv,2016,0.0,1.0
1497,The Way of the Bug,30355804,0,30355804,2018.csv,2018,0.0,1.0
1498,Nocturnal Animals,30311857,10663357,19648500,2016.csv,2016,0.3517883117487655,0.6482116882512345
1499,Far from the Madding Crowd,30229977,12236500,17993477,2015.csv,2015,0.40478032781831097,0.595219672181689
1500,The Grand Heist,30158762,0,30158762,2012.csv,2012,0.0,1.0
1501,A Silent Voice: The Movie,30156463,310407,29846056,2016.csv,2016,0.010293216415996797,0.9897067835840032
1502,When the Game Stands Tall,30138754,30127963,10791,2014.csv,2014,0.9996419560012335,0.0003580439987665051
1503,Clergy,30114115,0,30114115,2018.csv,2018,0.0,1.0
1504,My Hero Academia: Heroes Rising,29971229,13304000,16667229,2019.csv,2019,0.4438923742499849,0.5561076257500152
1505,Reset 2017 Re-release,29949252,108970,29840282,2017.csv,2017,0.0036384881999724067,0.9963615118000276
1506,The Little Things,29942746,15342746,14600000,2021.csv,2021,0.5124027702736416,0.48759722972635844
1507,Keeping Up with the Joneses,29918745,14904426,15014319,2016.csv,2016,0.4981634757741342,0.5018365242258658
1508,The Bye Bye Man,29874280,22395806,7478474,2017.csv,2017,0.7496684773658143,0.2503315226341857
1509,Escape from Mogadishu,29861163,346271,29514892,2021.csv,2021,0.011596031942895192,0.9884039680571048
1510,Draft Day,29824199,28842237,981962,2014.csv,2014,0.9670749916871195,0.03292500831288042
1511,The Disaster Artist,29820616,21120616,8700000,2017.csv,2017,0.7082555236283516,0.2917444763716484
1512,Ice,29806210,0,29806210,2018.csv,2018,0.0,1.0
1513,Jackie,29777777,13960394,15817383,2016.csv,2016,0.46881921373781527,0.5311807862621847
1514,The Swindlers,29721916,241916,29480000,2017.csv,2017,0.008139313764294335,0.9918606862357057
1515,The Raven,29699345,16008272,13691073,2012.csv,2012,0.5390109445174632,0.4609890554825367
1516,Masterminds,29674699,17368022,12306677,2016.csv,2016,0.5852804774868988,0.4147195225131011
1517,Amour,29652180,6739492,22912688,2012.csv,2012,0.22728487416439533,0.7727151258356046
